src,tgt
克里维里赫,Kryvyy Rih
莫克罗耶,Mokroye
彻奇芬顿,Church Fenton
柯明顿,Kirmington
安格尔因莱特,Angle Inlet
布莱克伊格尔,Black Eagle
可可,Cocoa
迪法恩斯,Defiance
德尔塔章克申,Delta Junction
费斯,Faith
格雷灵,Grayling
黑利维尔,Haleyville
胡纳,Hoonah
章克申,Junction
克拉沃克,Klawock
利伯勒尔,Liberal
亚诺,Llano
隆罗克,Lone Rock
朗维尔,Longville
卢文,Luverne
芒廷霍姆,Mountain Home
普莱诺,Plano
肖洛,Show Low
塔科特纳,Takotna
托马霍克,Tomahawk
蒂尼卡,Tunica
怀基伊,Waiki ‘ i
威洛,Willow
温克,Wink
铁尔米兹,Termiz
乌尔根奇,Urganch
帕拉米约,Paramillo
莫里,Mori
晴朗,Clear Sky
加比奥拉,Gabriola
科阿塔克,Koartac
努纳维特,Kugaaruk
努那福特,Kugluktuk
圣法比安,Saint-Fabien
埔顶,Pu-ting
孟买,Bombay
雨夹雪,Sleet
默认位置,Default location
英里,mi
洛格伦,Lokerane
德利内,Délįne
拉贝,La Baie
波翁尼图克,Puvirnituq
圣约翰,Saint-Jean
圣若维特,Saint-Jovite
维堤,Wha Ti
瑟沃格,Sørvágur
苏瓦,Suva
蒙特戈克,Montgauch
韦利济,Vélizy
萨尔布吕肯,Saarbrücken
特罗伦哈根,Trollenhagen
帕波,Pápa
斯波尔米诺雷,Sporminore
吕格,Rygge
沃季赫,Al Wajh
布莱兹诺顿,Brize Norton
利明巴,Leeming Bar
提利坎姆,Tillicum
韦勒诺海滩,Vilano Beach
波布拉塔,Puerto Borburata
呼和浩特济南,Hohhot济南
卡洛,Charlo
莫纳亨郡,Yonaguni
莱伊什港,Portela
特瑞里,Trincomalee
塔拉莫尔,Tillamook
伊热夫斯克Калининград,Калининград
赫雷斯,Jerez
塞姆南,Semnan
插件管理器,Plugin Manager
插件管理器视图,Plugin Manager View
显示内置插件,Show Builtin
GNOME 库 帮助,GNOME Library Help
关于 library.gnome.org,About library.gnome.org
GNOME 图书馆帮助 v1,GNOME Library Help v1
2008年5月,May 2008
GNOME 图书馆帮助 v0,GNOME Library Help v0
GNOME 文档库,GNOME Documentation Library
查询符号,Lookup Symbol
删除 Cookie,Remove cookie
每日,Nightly
GNOME 开发者中心,GNOME Development
libxml2 参考手册,libxml2 Reference Manual
libart 参考手册,libart Reference Manual
GStreamer 核心参考手册,GStreamer Core Reference Manual
GStreamer 库参考手册,GStreamer Library Reference Manual
WebKit2GTK + 参考手册,PyGTK Reference Manual
telepathy-glib 参考手册-,telepathy-glib Reference Manual-
PyGObject 参考手册,PyGObject Reference Manual
libxml + + 文档,glibmm Documentation
gtkmm 文档,gtkmm Documentation
pangomm 文档,pangomm Documentation
libvtemm 文档,libvtemm Documentation
cluttermm 文档,cluttermm Documentation
clutter-gtkmm 文档,clutter-gtkmm Documentation
java-gnome API 文档,java-gnome API Documentation
GTK + 编程教程,GTK + Programming Tutorial
菜单规范,Menu Specification
图标主题规范,Icon Theme Specification
图标命名规范,Icon Naming Specification
GNOME Bug 追踪器,GNOME Bug Tracker
Telepathy 栈,Telepathy Stack
办公套件,Office Suite
网页创建,Web Page Creation
绘图,Drawing
公式,Formula
重命名 ...,Rename ...
使用默认的应用程序打开,Open with Default Application
在文件管理器中打开,Open in File Manager
网络 ： 无,Networ _ k : None
不提供帮助,Help Unavailable
MemProf 错误,MemProf Error
MemProf 警告,MemProf Warning
调用者,Caller
要收集的信息的类型,Type of profiling information to collect
运行可执行文件,Run Executable
输入可执行文件的路径名,Enter pathname to an executable
杀死程序,Kill Program
创建内存使用分析,Create Profile
堆栈追踪,Stack Trace
初始化,Initial
正在退出,Exiting
僵尸进程,Defunct
脱离,Detach
进程号,PID
内存使用分析工具,Memory Profiling Tool
“ 泡泡猴 ” 的用户手册,To Start Monkey Bubble
泡泡猴,Monkey Bubble
泡泡龙游戏,bubble game
玩家 1 的左向键,left key for player one
玩家 1 的右向键,right key for player one
玩家 2 的左向键,left key for player two
玩家 2 的右向键,right key for player two
终止游戏,Stop the game
退出游戏,Quit the game
一人游戏,1 player game
网络游戏,Network game
退出游戏,Quit game
开始游戏,Start Game
新游戏的玩家 1,New game 1 player
新游戏的玩家 2,New game 2 player
终止游戏,Stop game
瞄准左,aim left
瞄准右,aim right
玩家 1,Player 1
玩家 2,Player 2
单人游戏,New 1 player
新建网络游戏,New network game
创建网络游戏,Create network game
加速键类型 。,The type of accelerator .
严重错误,Fatal error
保存错误,Save error
移动,Moving
难度,Difficulty
2007年11月,November 2007
2007年10月,October 2007
启动悬停点击功能,Starting The Dwell Click Function
启动指针锁定功能,Starting The Pointer Capture Function
退出悬停点击,Quitting The Dwell Click
退出指针锁定功能,Quitting The Pointer Capture Function
悬停延时设置,Dwell Delay Setting
双击,Double Click
拖动,Drag Click
右击,Right Click
鼠标指针锁定,Capture Pointer
捕获区域的大小,Size of Capture Area
增强型点击方式,Dwell Click Type
仅显示文字,Show Text only
悬停点击,Dwell Click
锁定指针,Pointer Capture
用于锁住指针的范围,Area to lock the pointer
捕获区域的大小,Size of capture area
捕获区域,Capture area
指针锁定小程序,Pointer Capture Applet
增强型点击小程序,Dwell Click Applet
锁定区域的大小,Size of the Capture Area
悬浮点击,Hover Click
拖动,Drag
按钮样式,Button Style
启用超刻,Enable overburn
启用防刻坏选项,Enable Burnproof option
DVD-R 或 DVD-RAM,"DVD-R , or DVD-RAM"
双层 DVD + R,DVD + R DL
擦除 CD,Blanking CD
擦除 DVD,Blanking DVD
文件名,FILENAME
从映像创建,Create From Image
以文件创建,Create With File
全部跳过,Skip All
源名称,Source name
源类型,Source type
正在计算 ...,Calculating ...
准备写入 CD,Preparing to write CD
准备写入 DVD,Preparing to write DVD
写入 CD,Writing CD
写入 DVD,Writing DVD
向 CD 写入映像,Writing Image to CD
向 DVD 写入映像,Writing Image to DVD
向 CD 写入映像,Writing image to CD
向 DVD 写入映像,Writing image to DVD
刻录 CD,Burning CD
重命名文件,Rename file
拖放某图案到对象上来将其更改为该图案,Drag a pattern tile to an object to change it
粗糙蓝,Blue Rough
蓝底字母,Blue Type
伪装,Camouflage
粉笔,Chalk
柜台,Worktop
深色 GNOME,Dark GNOME
花形图案,Floral
绿色编织物,Green Weave
吕宋纸,Manila Paper
紫色大理石,Purple Marble
粗糙的纸,Rough Paper
灰泥,Stucco
陶器,Terracotta
白色波纹,Wavy White
拖放某颜色到对象上来将其更改为该颜色,Drag a colour to an object to change it to that colour
芒果色,Mango
橘色,Tangerine
柚色,Grapefruit
红宝石色,Ruby
淡蓝色,Pale Blue
天蓝色,Sky
多瑙河,Danube
海泡色,Sea Foam
叶绿色,Leaf
深水鸭色,Deep Teal
深木塞色,Dark Cork
消防车,Fire Engine
羡慕,Envy
警察,Azul
柠檬色,Lemon
口香糖,Bubble Gum
幻影,Apparition
银色,Silver
混凝土,Concrete
页岩,Shale
花岗岩,Granite
木炭,Charcoal
玛瑙色,Onyx
警告类型,The type of alert
标签上的文字 。,The text of the label .
默认图标缩放级别,Default icon zoom level
默认缩略图大小,Default Thumbnail Icon Size
默认紧凑视图缩放级别,Default compact view zoom level
日期格式,Date Format
使用其它程序打开 ...,Open with Other Application …
文件的类型 。,The type of the file .
文件的所有者 。,The owner of the file .
文件的群组 。,The group of the file .
MIME类型,MIME Type
文件的 MIME 类型 。,The MIME type of the file .
SELinux 环境,SELinux Context
复制时发生错误 。,Error while copying .
移动时发生错误 。,Error while moving .
新文件,new file
0000年10月0日星期一 ， 00 : 00 : 00,"Mon , 00 Oct 0000 at 00 : 00 : 00"
0000年10月0日周一 ， 00 : 00,"Mon , 00 Oct 0000 at 00 : 00"
0000年10月0日 ， 00 : 00 : 00,00 Oct 0000 at 00 : 00
0000年0月0日 ， 00 : 00,"00 Oct 0000 , 00 : 00"
未知类型,unknown type
未知 MIME 类型,unknown MIME type
程序,program
图标视图,Icon View
按名称,By Name
按大小,By Size
按类型,By Type
切换到手工布局 ？,Switch to Manual Layout ?
无法挂载位置,Unable to mount location
选择一个应用程序,Select an Application
自动运行提示,Autorun Prompt
文件管理,File Management
无法卸载位置,Unable to unmount location
无法弹出位置,Unable to eject location
取消群组更改 ？,Cancel Group Change ?
取消所有者更改 ？,Cancel Owner Change ?
剩余,free
总容量 ：,Total capacity :
链接目标 ：,Link target :
执行 ：,Execute :
文本视图 ：,Text view :
SELinux 环境 ：,SELinux context :
显示树,Show Tree
重命名徽标,Rename Emblem
默认视图,Default View
拍照日期,Date Taken
光圈值,Aperture Value
图像类型 ：,Image Type :
显示信息,Show Information
转到 ：,Go To :
指定要打开的位置,Specify a location to open
重命名 ...,Rename …
选择新徽标的图像文件,Select an Image File for the New Emblem
创建新徽标,Create a New Emblem
创建新颜色 ：,Create a New Colour :
选择类别 ：,Select a Category :
单击图案以删除,Click on a pattern to remove it
单击颜色以删除,Click on a colour to remove it
单击徽标以删除,Click on an emblem to remove it
图片,Picture
文本文件,Text File
选择类型,Select type
其它类型 ...,Other Type …
内容视图,Content View
无法挂载位置 。,Unable to mount the location .
缩放到默认值,Zoom to Default
设置当前视图的缩放级别,Set the zoom level of the current view
复制到,Copy to
移动到,Move to
切换到另一个窗格,Switch to other pane
附加窗格,Extra Pane
原始位置,Original Location
原始文件,Original file
替换为,Replace with
合并,Merge
文件冲突,File conflict
较新的,A newer
另一个,Another
文件的位置 。,The location of the file .
批量重命名工具,Bulk rename utility
运行软件,Run Software
相关性,Relevance
无法定位程序,Unable to locate the program
按搜索相关性,By Search Relevance
图像类型,Image Type
无内容,nothing
安全上下文 ：,Security context :
清空,Empty
复制到 ...,Copy To …
移动到 ...,Move To …
将项目设为壁纸,Make item the wallpaper
相片 CD,Photo CD
图片 CD,Picture CD
打开方式 ：,Open with :
邮件 ...,E-mail …
音轨 ：,Track :
位速率 ：,Bit rate :
单声道,mono
波形,WAVE
错误 ： 没有信息,ERROR : no information yet
打开终端,Open a terminal
未知接收者 。,Unknown recipient .
提交,Commit
CVS 信息,CVS Information
时间戳,Stamp
忽略 CA 证书,Ignore CA certificate
连接失败,Connection failure
启用 _ Wi-Fi,Enable _ Wi-Fi
网络管理器小程序,NetworkManager Applet
CDMA 网络 。,CDMA network .
自动以太网,Auto Ethernet
以太网,Ethernet Network
DSL 认证,DSL authentication
GSM 网络 。,GSM network .
漫游中,roaming
动态 WEP,Dynamic WEP
默认路由 ：,Default Route :
接口 ：,Interface :
VPN 类型 ：,VPN Type :
VPN 网关 ：,VPN Gateway :
新建 ...,Create …
热备,Active backup
异或,XOR
本地连接,Link-Local
D _ HCP 客户端 ID ：,D _ HCP client ID :
更改 ...,Change …
回声,Echo
虚拟,Virtual
现在,now
创建连接出错,Error creating connection
仅本地连接,Link-Local Only
自动 ， 仅 DHCP,"Automatic , DHCP only"
选择要导入的文件,Select file to import
Wi-Fi 安全性,Wi-Fi Security
无法导入 VPN 连接,Cannot import VPN connection
无法导出 VPN 连接,Cannot export VPN connection
导出 VPN 连接 ...,Export VPN connection …
正在检测电话配置 ...,Detecting phone configuration …
连接信息,Connection Information
您的设备 ：,Your Device :
您的套餐 ：,Your Plan :
国家或地区,Country or region
创建新的 Wi-Fi 网络,Create New Wi-Fi Network
新建 Wi-Fi 网络,New Wi-Fi network
家庭网络,Home network
漫游网络,Roaming network
C _ A 证书 ：,C _ A certificate :
第三 DNS ：,Ternary DNS :
网络管理器,Network Manager
VPN 登录失败,VPN Login Failure
VPN 启动失败,VPN Start Failure
VPN 连接失败,VPN Connect Failure
VPN 配置错误,VPN Configuration Error
活动连接信息,Active Connection Information
认证 ：,Authentication :
CA 证书文件 ：,CA Certificate File :
客户端证书文件 ：,Client Certificate File :
密钥类型 ：,Key Type :
主 DNS ：,Primary DNS :
私钥文件 ：,Private Key File :
选择 CA 证书文件,Select the CA Certificate File
选择客户端证书文件,Select the Client Certificate File
选择私钥文件,Select the Private Key File
显示密钥,Show key
连接到 ：,Connect to :
创建 VPN 连接,Create VPN Connection
创建 VPN 连接 - 第一步 ， 共两步,Create VPN Connection - 1 of 2
创建 VPN 连接 - 第二步 ， 共两步,Create VPN Connection - 2 of 2
默认T-Mobile,DefaultT-Mobile
40 位 WEP,40-bit WEP
104 位 WEP,104-bit WEP
WPA 自动,WPA Automatic
WPA2 自动,WPA2 Automatic
操作时间太长,operation took too long
密钥 ：,Hex Key :
VPN 出错,VPN Error
鉴定,Authenticate VPN
IPP 客户程序,OpenVPN Client
说明 ：,Connection Name
CA 已保存到文件 。,CA file :
证书,Certificate :
连接类型,Connection Type :
网关,Gateway _ Port :
本地,Local IP :
IPP 客户程序,OpenVPN Configuration
远程,Remote IP :
选择要装载的文件 。 in impl _ export,Select file to importin impl _ export
组名 ：,G _ roup Name :
可选信息,O _ ptional Information
可选,Optional
PPTP VPN 连接管理器,PPTP VPN Connection Manager
NT 域 :,NT Domain :
显影,Develop
白平衡,White balance
色温,Colour temperature
恢复,Recovery
补光,Fill Light
自然饱和度,Vibrance
制作 :,Make :
焦距 :,Focal length :
白平衡 :,White balance :
相机信息,Camera Information
拍摄信息,Shooting Information
设置评分,Set Rating
设置评分,Set Flag
暗室,Darkroom
标签 1,Label 1
标签 2,Label 2
标签 3,Label 3
标签 4,Label 4
标签 5,Label 5
图像属性,Set Property
通知守护进程,Notification Daemon
打开项目,Open project
保存项目,Save project
导出PDF格式,Import PDF
删除当前页面,Delete current page
输出为ODT格式,Export to ODT
检测,Detect
图像修整处理,Performing Unpaper
灰度值大小,Grey Filter Size
黑色过滤,Black Filter
路径修整,Path to unpaper
要添加的引擎,Engine name
引擎,Engine
引擎所在路径,The path to the engine program
新行,newline
标签,tab
感叹号,exclaim
引号,quote
数字,number
左小括弧,left bracket
右小括弧,right bracket
逗号,comma
冒号,colon
大于,greater
左花括号,left brace
右花括号,right brace
项目符号,bullet
三角项目符号,triangular bullet
左小括弧,left arrow
右小括弧,right arrow
不等于,not equal to
大于等于,greater than or equal to
开三方,cube root
无穷,infinity
空心圆,white circle
实心圆形,black circle
空心项目符号,white bullet
读出整列,Speak row
读出保存格,Speak cell
进入及离开 flat review 模式 。,Entering flat review .
回到开始,Wrapping to Top
垂直,vertical
切换,toggle
较高 。,higher .
较低 。,lower .
左 alt 键,left alt
左 control 键,left control
右 alt 键,right alt
右 control 键,right control
左 left 键,left meta
右 right 键,right meta
左 tab 键,left tab
返回,return
帮助,help
主页,home
双线性,Bilinear
输入选择 ：,Enter choice :
启用按键回响 ？ 输入 y 或 n ：,Enable key echo ? Enter y or n :
2 . 笔记本电脑,2 . Laptop
启用点字 ？ 输入 y 或 n ：,Enable Braille ? Enter y or n :
启用点字监察器 ？ 输入 y 或 n ：,Enable Braille Monitor ? Enter y or n :
您确定现在要注销吗 ？ 按 y 或 n ：,Do you want to log out now ? Enter y or n :
设定完成 。 现在注销 。,Setup complete . Logging out now .
开始自 ：,Start from :
成比例的,Proportional
备选,Alternate
链接,Hyperlink
属性名称Speak,Attribute NameSpeak
输入新的按键,enter new key
关闭,off
欢迎来到 Orca 。,Welcome to Orca .
标点符号级别,Punctuation Level
表格列朗读,Table Row Speech
每隔,every
语音,Speech
盲文,Braille
按键回响,Key Echo
放大镜,Magnifier
加速器,Accelerator
加速键,accelerator
复选框,CheckBox
勾选项目,CheckItem
勾选项目,check item
混合,Combo
拨号,Dial
绘画区域,DrawingArea
表单,Form
内部框架,InternalFrame
菜单列,MenuBar
菜单项目,MenuItem
选项窗格,OptionPane
弹出菜单,PopupMenu
卷轴,ScrollBar
微调按钮,SpinButton
单元格,cell
浮动式菜单项目,TearOffMenuItem
切换按钮,ToggleButton
工具栏,ToolBar
提示,tip
工具提示,ToolTip
树表格,TreeTable
视见区,Viewport
para 是什么,para
自动完成,AutoComplete
离开工作表 。,leaving table .
搜寻完成 。,Search complete .
移至保存格,Move to cell
打开wrap,openwrap
"字族名称u , u,utextattr","family nameu , u,utextattr"
語言textattr,languagetextattr
空font-effecttextattr,nonefont-effecttextattr
上vertical-aligntextattr,topvertical-aligntextattr
底部vertical-aligntextattr,bottomvertical-aligntextattr
没有 双缐性,None Bilinear
浮动textattr,tear offtextattr
左平移,Line Left
右平移,Line Right
上平移,Line Up
下平移,Line Down
冻结,Freeze
开始剪切Cut Linecut,Cut BeginCut Linecut
剪切行,Cut Line
脱字符,caret
着重号,grave
竖线,vertical bar
竖杠,broken bar
曲音,umlaut
逻辑非,logical not
长音符号,macron
重音符,acute accent
段落标记,paragraph marker
四分之一,one fourth
二分之一,one half
千分号,per mille
单引号,prime
连字符,hyphen bullet
欧元符,euro
对号,check mark
转到书签 。,Go to bookmark .
转到下一个书签位置 。,Go to next bookmark location .
离开直接审查 。,Leaving flat review .
上翻页键,page up
回车键,enter
自动,acute
音调符号,circumflex
警告,ring
上半部,Top Half
下半部,Bottom Half
左半部,Left Half
右半部,Right Half
饱和绿色,Saturate green
饱和蓝色,Saturate blue
Orca 团队,The Orca Team
替换字符串,Replacement String
点 _ 7,Dot _ 7
点 _ 8,Dot _ 8
替代正在运行的 Orca,Replace a currently running Orca
放大镜,Zoomer
发音词典,Pronunciation Dictionary
读音,Pronunciation
目录面板,DirectoryPane
html 目录,html content
填充器,Filler
Html 容器,HtmlContainer
h t m l 容器,h t m l container
根面板,RootPane
滚动面板,ScrollPane
拆分面板,SplitPane
表格导航,Table Navigation
影像地图链接,image map link
审阅居住地区声明 。,Review live region announcement .
页面导航,Page Navigation
滚到到底部 。 wrap,Wrapping to bottom.wrap
滚到到顶部 。,Wrapping to top .
好的回显,Bon Echo
不在表中,Not in a table .
行首 。,Beginning of row .
列头 。,Top of column .
列尾 。,Bottom of column .
不均匀的,Non-uniform
字体效果textattr,font effecttextattr
左边距textattr,left margintextattr
右边距textattr,right margintextattr
文字旋转textattr,text rotationtextattr
变形textattr,varianttextattr
垂直对齐textattr,vertical aligntextattr
阴文font-effecttextattr,engravefont-effecttextattr
文本头vertical-aligntextattr,text-topvertical-aligntextattr
键入文本 。,Type in text .
右箭头,right-pointing arrow
链接blankblankblank,linkblankblankblank
读出保存格text,Speak celltext
滚到到底部 。 wrapwrapwrap,Wrapping to bottom.wrapwrapwrap
at 号,at
对号,tick mark
数字键盘锁定,num lock
多个,multi
顶部notification,Topnotification
从指定的 Orca 配置文件导入,Import a profile from a given orca profile file
开启,on
三击,triple click
无法导入配置 。,Unable to import profile .
启动配置 ：,Start-up Profile :
复选框,TickBox
复选框,tick box
勾选项目,TickItem
勾选项目,tick item
切换right alt,toggleright alt
退出 Orca ？,Quit Orca ?
颜色 Magnification,Colour Magnification
