src,tgt
最大月,Upper limit month
最小時間,Lower limit hour
表示する時間の最小値です,Hour part of the lower time limit
最大時間,Upper limit hour
表示する時間の最大値です,Hour part of the upper time limit
最小分数,Lower limit minute
表示する分の最小値です,Minute part of the lower time limit
最大分数,Upper limit minute
表示する分の最大値です,Minute part of the upper time limit
初回に一時生成する項目,initial temporary item
鍵サーバーの種類 :,Key Server Type :
ぎりぎり信用する,Marginal
有効期限 :,Expiration Date :
鍵の長さを指定します,Length of Key
鍵の失効,Revoke key
鍵のデータ,Key Data
PGP 鍵,PGP Key
鍵の生成中,Generating key
HTTP 鍵サーバー,HTTP Key Server
LDAP 鍵サーバー,LDAP Key Server
新しい鍵を生成します,Generate a new key
PGP 鍵,PGP key
署名の ID,Signature ID
次の写真へ移動します,Go to next photo
鍵 ID : name-of-key,Key ID : name-of-key
メールアドレス :,E-mail :
プライベート PGP 鍵,Private PGP Key
失効,Revoke
強度 :,Strength :
期限切れ,Expire
究極に信用する,Ultimately
公開 PGP 鍵,Public PGP Key
指紋 :,Fingerprint :
鍵に署名する,Sign Key
鍵の名前,Key Name
利用不可,Unavailable
秘密鍵,Private key
新しい秘密鍵を生成します,Create a new private key
証明書をエクスポートします,Export the certificate
鍵のインポート,Import Key
新しい鍵またはアイテムを生成します,Create a new key or item
ファイルから取り込みます,Import from a file
自分で新しい鍵を生成する :,Generate a new key of your own :
セキュアシェル,Secure Shell
SSH 鍵,SSH key
セキュアシェルの鍵,Secure Shell Key
SSH 鍵の生成,Creating Secure Shell Key
新しいセキュアシェルの鍵,New Secure Shell Key
アルゴリズム :,Algorithm :
SSH で接続するコンピューターの設定,Set Up Computer for SSH Connection
SSH 鍵,SSH Key
ログインキーリング,Login keyring
公開鍵に署名します,Sign public key
鍵のエクスポート,Export Complete Key
削除中,Deleting
公開鍵のエクスポート,Export public key
究極に信用する,Ultimate
鍵 ID :,Key ID :
ぎりぎり信用する,Marginally
完全に信用する,Fully
RSA,DSA
Mathematica ノートブック,Mathematica Notebook
メールボックスファイル,mailbox file
Metalink ファイル,Metalink file
PKCS # 8 秘密鍵,PKCS # 8 private key
X.509 証明書,X.509 certificate
PkiPath 証明書パス,PkiPath certification path
HPGL ファイル,HPGL file
PCL ファイル,PCL file
StarChart チャート,StarChart chart
StarMail メール,StarMail email
StarMath 計算式,StarMath formula
OpenOffice Calc テンプレート,OpenOffice Calc template
OpenOffice Draw テンプレート,OpenOffice Draw template
OpenOffice Math 計算式,OpenOffice Math formula
OpenOffice Writer ドキュメントテンプレート,OpenOffice Writer template
ODT テンプレート,ODT template
OTH テンプレート,OTH template
ODG テンプレート,ODG template
ODP テンプレート,ODP template
ODS テンプレート,ODS template
ODC チャート,ODC chart
ODC テンプレート,ODC template
ODF 計算式,ODF formula
ODF テンプレート,ODF template
ODI 画像,ODI image
SIS パッケージ,SIS package
SISX パッケージ,SISX package
ネットワークパケットキャプチャー,Network Packet Capture
SPSS ポータブルデータファイル,SPSS Portable Data File
SPSS データファイル,SPSS Data File
7-zip アーカイブ,7-zip archive
ARC アーカイブ,ARC archive
AR アーカイブ,AR archive
ASP ページ,ASP page
Bzip アーカイブ,Bzip archive
コミックブックアーカイブ,comic book archive
Lrzip アーカイブ,Lrzip archive
生 CD イメージ,raw CD image
CPIO アーカイブ,CPIO archive
ECMAScript プログラム,ECMAScript program
Debian パッケージ,Debian package
Qt マークアップ言語ファイル,Qt Markup Language file
Enlightenment テーマ,Enlightenment theme
Egon Animator アニメーション,Egon Animator animation
実行ファイル,executable
WOFF フォント,WOFF font
BDF フォント,BDF font
DOS フォント,DOS font
LIBGRX フォーマット,LIBGRX font
PCF フォント,PCF font
OpenType フォント,OpenType font
TeX フォント,TeX font
TrueType フォント,TrueType font
TrueType XML フォント,TrueType XML font
V フォント,V font
ゲームボーイ ROM,Game Boy ROM
GTKtalog カタログ,GTKtalog catalogue
Gzip アーカイブ,Gzip archive
IFF ファイル,IFF file
JNLP ファイル,JNLP file
Pack200 Java アーカイブ,Pack200 Java archive
JavaScript プログラム,JavaScript program
KChart チャート,KChart chart
KFormula 計算式,KFormula formula
Kivio フローチャート,Kivio flowchart
LHZ アーカイブ,LHZ archive
Lzip アーカイブ,Lzip archive
LZMA アーカイブ,LZMA archive
LZO アーカイブ,LZO archive
MHTML Web アーカイブ,MHTML web archive
OCL ファイル,OCL file
Mobipocket 電子書籍,Mobipocket e-book
M4 マクロ,M4 macro
ファミコン ROM,NES ROM
PAK アーカイブ,PAK archive
Parchive アーカイブ,Parchive archive
PEF 実行ファイル,PEF executable
RAR アーカイブ,RAR archive
DAR アーカイブ,DAR archive
Alzip アーカイブ,Alzip archive
RPM パッケージ,RPM package
ソース RPM パッケージ,Source RPM package
スーパーファミコン ROM,Super NES ROM
StuffIt アーカイブ,StuffIt archive
SV4 CPIO アーカイブ,SV4 CPIO archive
Tar アーカイブ,Tar archive
一般フォントファイル,generic font file
テーマ,theme
バックアップファイル,backup file
XZ アーカイブ,XZ archive
XHTML ページ,XHTML page
Zip アーカイブ,Zip archive
WBMP 画像,WBMP image
CCITT G3 FAX,CCITT G3 fax
G3 FAX 画像,G3 fax image
GIF 画像,GIF image
IEF 画像,IEF image
JPEG 画像,JPEG image
JPEG-2000 画像,JPEG-2000 image
EXR 画像,EXR image
UFRaw ID イメージ,UFRaw ID image
Canon CRW raw 画像,Canon CRW raw image
Canon CR2 raw 画像,Canon CR2 raw image
Fuji RAF raw 画像,Fuji RAF raw image
Minolta MRW raw 画像,Minolta MRW raw image
Nikon NEF raw イメージ,Nikon NEF raw image
Pentax PEF raw 画像,Pentax PEF raw image
Sigma X3F raw 画像,Sigma X3F raw image
Sony SRF raw 画像,Sony SRF raw image
Sony SR2 raw 画像,Sony SR2 raw image
Sony ARW raw 画像,Sony ARW raw image
PNG 画像,PNG image
SVG 画像,SVG image
TIFF 画像,TIFF image
AutoCAD 画像,AutoCAD image
DXF ベクター画像,DXF vector image
DICOM 画像,DICOM image
DIB 画像,DIB image
DjVu 画像,DjVu image
DPX 画像,DPX image
EPS 画像,EPS image
FPX 画像,FPX image
MacOS X アイコン,MacOS X icon
ILBM 画像,ILBM image
JNG 画像,JNG image
LightWave オブジェクト,LightWave object
MacPaint ビットマップ画像,MacPaint Bitmap image
NIFF 画像,NIFF image
PCX 画像,PCX image
PCD 画像,PCD image
PNM 画像,PNM image
PBM 画像,PBM image
PGM 画像,PGM image
PPM 画像,PPM image
RGB 画像,RGB image
SGI 画像,SGI image
TGA 画像,TGA image
EMF 画像,EMF image
WMF 画像,WMF image
XBM 画像,XBM image
GIMP 画像,GIMP image
XFig 画像,XFig image
XPM 画像,XPM image
パイプ,pipe
マウントポイント,mount point
リモートファイルへの参照,reference to remote file
ヘルプページ,help page
RDF ファイル,RDF file
Graphviz DOT グラフ,Graphviz DOT graph
WMLScript プログラム,WMLScript program
ACE アーカイブ,ACE archive
DTD ファイル,DTD file
アプリケーションログ,application log
Qt MOC ファイル,Qt MOC file
Mup 出版ファイル,Mup publication
X-Motif UIL 表,X-Motif UIL table
XMI ファイル,XMI file
XSL FO ファイル,XSL FO file
QuickTime 画像,QuickTime image
ANIM アニメーション,ANIM animation
FLIC アニメーション,FLIC animation
MNG アニメーション,MNG animation
CCMX カラー訂正ファイル,CCMX colour correction file
WinHelp ヘルプファイル,WinHelp help file
ピクチャー CD,Picture CD
GMC リンク,GMC link
トラック データの入力,Entering Track Data
カントリー,Country
エレクトロニカ,Electronica
フォーク,Folk
ファンク,Funk
ジャズ,Jazz
ラテン,Latin
ラップ,Rap
ソウル,Soul
CD ドライブの選択,Selecting a CD Drive
フォーマットの選択,Selecting a Format
アーティスト,by
ゲームオーバー !,Game Over !
5月,may
新規カテゴリー,New Category
新規カテゴリー名を入力してください ：,Enter the name of the new category :
新規カテゴリー,New Category ...
カテゴリーなし,No Category
オリジナルサンプル,Original Sample
Pimlico Project,The Pimlico Project
将来,Future
ここをクリックして接続して下さい,Click Here to Connect
期日,Due Date
１週間以内,In 1 Week
タイマーO,TimerO
明日m,Tomorrowm
例 : MyScreenName,Example : MyScreenName
例 : 123456789,Example : 123456789
下へ,Down
どの IRC ネットワークですか ?,Which IRC network ?
STUN サーバー,STUN Server
選択 ...,Select …
仕事,work
自宅,home
モバイル,mobile
音声,voice
区画,parcel
新しいネットワーク,New Network
未来に,in the future
Yahoo ! Japan,Yahoo ! I _ D :
Tomboy アプレットのファクトリ,Tomboy Applet Factory
有効にする場合は TRUE にする,Set to TRUE to activate
Tomboy を終了します,Quit Tomboy
Tomboy のヘルプです,Tomboy Help
Tomboy について,About Tomboy
E-メールを開けません,Cannot open email
Tomboy ウェブ,Tomboy Web
E-メールを開けません,Cannot open e-mail
Totem 動画プレイヤー マニュアル,Totem Movie Player Manual
GNOME ドキュメンテーション プロジェクト,GNOME Documentation project
Totem 動画プレイヤー,Totem Movie Player
Totem 動画プレイヤー について,To Start Totem Movie Player
Totem 動画プレイヤー について,When You Start Totem Movie Player
メニューバー,Menubar .
一時停止ボタンを表示しています 。,Volume button .
場所を開く,To Open a Location
トラックや動画を削除する,To remove a track or movie
再生一覧を管理する,To Configure the Plugin
色のバランス,Colour balance
Totem 動画プレイヤー について,About Totem Movie Player
DVD 、 VCD または CDを取り出す,"To Eject a DVD , VCD or CD"
TV 出力,TV-Out
動画プレイヤー,Movie Player
リモート ・ サイトにあるファイルを開きます,Open a non-local file
DVD メニューへ移動します,Go to the DVD menu
タイトル ・ メニューへ移動します,Go to the title menu
カメラのアングル ・ メニューへ移動します,Go to the angle menu
チャプター ・ メニューへ移動します,Go to the chapter menu
次のチャプターまたは動画に進みます,Next chapter or movie
巨大,Extra Large
4 チャンネル,4-channel
サブタイトルのフォント,Subtitle font
動画を再生する,Playing a movie
ファイルなし,No File
TV の視聴に関する詳細情報,More information about watching TV
場所を開く ...,Open Location …
キューに追加する,Enqueue
字幕で使用するフォントの選択,Select Subtitle Font
プラグインのエラー,Plugin Error
